Hf       KL3     55784.1       1.6          55790.8         1.1                 1d
Er       KM5     56076.6       2.0          56040           11           KM4,5  1d
Ta       KL2     56278.7       1.8          56277.6         1.5                 1d
Tm       KM2     57302.8       2.5          57303.0         7.9                 9d
Tm       KM3     57511.0       2.5          57508.76        0.15                9d
Ta       KL3     57533.9       1.7          57533.2         1.6                 1d
Tm       KM5     57922.3       2.0          57924.8         8.0          KM4,5  1d
W        KL2     57981.9       1.9          57981.77        0.14                5,81d
Yb       KM2     59160.1       2.6          59152           42                  1d
W        KL3     59318.8       1.7          59318.847       0.050               5d
Yb       KM3     59383.3       2.7          59367.1         8.4                 1d
Re       KL2     59718.3       1.9          59718.57        0.43                1d
Yb       KM5     59805.4       2.1          59782.2         8.5          KM4,5  1d
Lu       KM2     61051.8       2.7          61048           18                  1d
Re       KL3     61141.2       1.8          61141.00        0.89                1d
Lu       KM3     61291.2       2.7          61283           13                  1d
Os       KL2     61486.6       2.0          61487.27        0.90                1d
Lu       KM5     61725.3       2.2          61731.9         9.1          KM4,5  1d
Hf       KM2     62980.8       2.7          62980           19                  1d
Os       KL3     62999.9       1.9          63001.07        0.95                1d
Hf       KM3     63237.2       2.8          63234           14                  1d
Ir       KL2     63288.1       2.1          63287.29        0.96                1d
Hf       KM5     63683.2       2.2                                              
Ir       KL3     64896.5       2.0          64896.2         1.0                 1d
Ta       KM2     64947.7       2.8          64949.6         1.0                 1d
Pt       KL2     65122.6       2.1          65123.3         2.0                 1d
Ta       KM3     65222.1       2.9          65223.3         2.0                 1d
Ta       KM5     65680.4       2.3          65683.6         3.1                 1d
Pt       KL3     66831.1       2.0          66832.9         2.1                 1d
W        KM2     66952.1       2.9          66952.19        0.25                5,81d
Au       KL2     66993.0       2.3          66990.73        0.22                5d
W        KM3     67245.6       3.0          67245.0         1.1                 5d
W        KM5     67716.4       2.4          67715.9         3.8                 1d
Au       KL3     68806.9       2.2          68804.50        0.18                5d
Hg       KL2     68894.3       2.3          68895.1         1.7                 1d
Re       KM2     68996.8       3.0          68995.2         1.7                 1d
Re       KM3     69310.4       3.2          69310.3         1.7                 1d
Re       KM5     69793.9       2.5          69786.3         5.8                 1d
Hg       KL3     70819.0       2.2          70819.5         1.8                 1d
Tl       KL2     70832.7       2.4          70832.5         1.2                 1d
Os       KM2     71080.5       3.1          71078.1         1.8                 1d
Os       KM3     71415.3       3.3          71413.9         1.8                 1d
Os       KM5     71911.8       2.6          71894.7         6.2                 1d
Pb       KL2     72806.6       2.5          72805.42        0.24                5d
Tl       KL3     72873.8       2.3          72872.5         1.3                 1d
Ir       KM2     73204.6       3.2          73203.4         1.3                 1d
Ir       KM3     73561.8       3.4          73561.7         1.3                 1d
Ir       KM5     74071.6       2.8          74075.5         5.9                 1d
Bi   209 KL2     74816.8       2.6          74816.21        0.92                8d
Pb       KL3     74970.2       2.4          74970.11        0.17                5d
Pt       KM2     75369.1       3.3          75368.7         2.0                 1d
Pt       KM3     75749.9       3.4          75749.1         2.1                 1d
Pt       KM5     76273.4       2.7          76273           21                  1d
Po   209 KL2     76864.1       2.7          76864.4         7.1                 1d
Bi   209 KL3     77108.9       2.5          77109.2         2.2                 8d
Au       KM2     77577.3       3.5          77575.01        0.61                5d
Au       KM3     77983.0       3.7          77979.80        0.38                5d
Au       KM5     78520.3       2.9          78529.5         3.7                 1d
At   210 KL2     78948.5       2.8          78944           15                  1d
Po   209 KL3     79291.2       2.6          79292.9         7.5                 1d
Hg       KM2     79824.1       3.6          79823.3         2.3                 1d
Hg       KM3     80256.1       3.7          80254.2         2.3                 1d
Hg       KM5     80807.6       2.9          80754           16           KM4,5  1d
Rn   222 KL2     81070.7       3.0          81066           24                  1d
At   210 KL3     81517.4       2.7          81514           16                  1d
Tl       KM2     82116.0       3.7          82118.4         4.8                 1d
Tl       KM3     82575.6       3.8          82576.7         4.1                 1d
Tl       KM5     83141.7       3.0          83114.8         8.2          KM4,5  1d
Fr   223 KL2     83233.3       3.1          83232           25                  1d
Rn   222 KL3     83788.6       2.8          83783           25                  1d
Pb       KM2     84451.8       3.8          84450.45        0.60                5d
Pb       KM3     84940.3       3.9          84939.08        0.34                5d
Ra   226 KL2     85435.1       3.2          85436           12                  10d
Pb       KM5     85521.4       3.1          85535           26                  1d
Fr   223 KL3     86107.4       3.0          86105           27                  1d
Bi   209 KM2     86831.9       3.9          86835.7         6.7                 8d
Bi   209 KM3     87351.4       4.1          87344.1         3.3                 8d
Ac   227 KL2     87678.2       3.3          87676           18                  1d
Bi   209 KM5     87947.6       3.2          87862.2         9.2          KM4,5  1d
Ra   226 KL3     88473.4       3.0          88476           12                  10d
Po   209 KM2     89257.9       4.1          89247           19                  1d
Po   209 KM3     89809.8       4.2          89797           19                  1d
Th   232 KL2     89956.6       3.5          89957.04        0.20                5d
Po   209 KM5     90421.5       3.3                                              
Ac   227 KL3     90888.8       3.2          90884.8         7.9                 1d
At   210 KM2     91729.9       4.2          91723           40                  1d
Pa   231 KL2     92283.5       3.6          92283.4         2.0                 10d
At   210 KM3     92315.8       4.4          92304           41                  1d
At   210 KM5     92943.4       3.5                                              
Th   232 KL3     93347.9       3.3          93347.38        0.25                5d
Rn   222 KM2     94248.8       4.4          94247           53                  1d
U    238 KL2     94653.1       3.7          94650.84        0.56                5d
U    233 KL2     94655.1       3.7          94652.78        0.70                9d
Rn   222 KM3     94870.2       4.4          94867           54                  1d
Rn   222 KM5     95514.5       3.6                                              
Pa   231 KL3     95864.8       3.4          95866.4         2.0                 10d
Fr   223 KM2     96817.3       4.6          96808           56                  1d
Np   237 KL2     97067.6       3.9          97068.4         3.0                 10d
Fr   223 KM3     97476.7       4.7          97478           57                  1d
Fr   223 KM5     98137.4       3.8                                              
U    238 KL3     98433.6       3.6          98431.58        0.28                5d
U    233 KL3     98435.6       3.6          98433.75        0.60                9d
Ra   226 KM2     99434.7       4.6          99434           12                  10d
Pu   244 KL2     99524.7       4.0          99529.4         2.0                 10d
Pu   239 KL2     99526.0       4.0          99523.2         1.2                 9d
